country,city,long,lat,yead_estab,year_start,year_end,pop_start,pop_end,probability,type,symbol,city_english,city_hebrew,city_yid,city_german,city_other,source,comment,,
Ukraine,Lwów  Lemberg,7.37889,49.00199,1256,1256,1942,30,30,,,,,הקהילה היהודית בלבוב,לעמבערג לעמבעריק ,,,https://he.wikipedia.org/wiki/%D7%94%D7%A7%D7%94%D7%99%D7%9C%D7%94_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99%D7%AA_%D7%91%D7%9C%D7%91%D7%95%D7%91,,,
Netherlands,Maastricht,5.6969882,50.8579855,0,,1942,30,30,,,,,מאסטריכט,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%90%D7%A1%D7%98%D7%A8%D7%99%D7%9B%D7%98,,,
Netherlands,Maastricht,5.6969882,50.8579855,0,,1942,30,30,,,,,מאסטריכט,,,,https://en.wikipedia.org/wiki/History_of_the_Jews_in_Maastricht,,,
France,"Mâcon, Mascon",4.82823,46.31407,0,,1942,30,30,,,,,מאקון,מאסקון ,,,https://www.jewishvirtuallibrary.org/burgundy,,,
France,"Mâcon, Mascon",4.82823,46.31407,800,800,1942,30,30,,,,,מאקון,מאסקון ,,,https://www.jewishvirtuallibrary.org/m-x00e2-con,,,
Germany,Magdeburg,11.62916,52.12773,965,965,1942,30,30,,,,,מגדבורג,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%92%D7%93%D7%91%D7%95%D7%A8%D7%92,,,
,Magdeburg,11.62916,52.12773,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Magdeburg,,,965,965,1942,30,30,,,,,מגדבורג,,,,https://www.jewishvirtuallibrary.org/magdeburg,,,
Germany,Maihingen,10.49867,48.92745,0,,1942,30,30,,,,,מייהינגן,,,,EhemaligeSynagogeOberdorf-Katalog-englisch-2013.pdf,,,
Germany,Mainz,8.2762513,50.0012314,960,960,1942,30,30,,,,,קהילת יהודי מיינץ,מגנצא,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%9E%D7%99%D7%99%D7%A0%D7%A5,,,
Germany,Mainz,8.2762513,50.0012314,0,,1942,30,30,,,,,מיינץ,,,,https://www.jewishvirtuallibrary.org/mainz-germany,,,
Germany,Mansbach,,,1238,1238,1942,30,30,,,,,קהילת יהודי מנסבאך,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%9E%D7%A0%D7%A1%D7%91%D7%90%D7%9A,,,
,Marburg,15.6455854,46.5576439,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Slovenia,Maribor,15.6455854,46.5576439,1100,1100,1942,30,30,,,,,מריבור,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%A8%D7%99%D7%91%D7%95%D7%A8,,,
Slovenia,"Maribor, Marburg an der Drau",15.6455854,46.5576439,1300,1300,1942,30,30,,,,,בית הכנסת במריבור,,,,https://he.wikipedia.org/wiki/%D7%91%D7%99%D7%AA_%D7%94%D7%9B%D7%A0%D7%A1%D7%AA_%D7%91%D7%9E%D7%A8%D7%99%D7%91%D7%95%D7%A8,,,
Slovenia,"Maribor, Marburg an der Drau",15.6455854,46.5576439,1100,1100,1942,30,30,,,,,מריבור,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%A8%D7%99%D7%91%D7%95%D7%A8,,,
,Mark (Brandenburg),4.01559,50.6914,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Markolsheim,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Marls,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
France,Marseille,5.3699525,43.2961743,500,500,1942,30,30,,,,,מרסיי,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%A8%D7%A1%D7%99%D7%99,,,
France,Marvejols,3.29041,44.55435,0,,1942,30,30,,,,,מרויש,מארווז'ול,,,Marvejols - Wikipedia,,,
,Maursmünster,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Mayen,7.22277,50.32797,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Mechlin,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Mecklenburg,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Mecklenburg,,,0,,1942,30,30,,,,,מקלנבורג-מערב פומרניה (אזור),,,,https://www.jewishvirtuallibrary.org/mecklenburg,,,
Ukraine,Medzhybizh,27.40907,49.43658,1415,1415,1942,30,30,,,,,קהילת יהודי מז'יבוז',מעזשביזש,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%9E%D7%96%27%D7%99%D7%91%D7%95%D7%96%27,,,
,Meiningen,10.41521,50.56787,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Meissen,13.4737,51.16158,950,950,1942,30,30,,,,,מייסן,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%99%D7%99%D7%A1%D7%9F,,,
,Meissen,13.4737,51.16158,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Meissen,,,1010,1010,1942,30,30,,,,,מַייסן ,,,,https://www.jewishvirtuallibrary.org/meissen,,,
France,Melun,2.65356,48.5457,0,,1942,30,30,,,,,מלאן,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%9C%D7%90%D7%9F,,,
Germany,Memmingen,10.18527,47.98372,1250,1250,1942,30,30,,,,,ממינגן,,,,https://www.jewishvirtuallibrary.org/memmingen,,,
France,Mende,19.45628,47.43133,1100,1100,1942,30,30,,,,,מנד,,,,MENDE - JewishEncyclopedia.com,,,
,Mergentheim,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Merseburg (Prussian Saxony),11.98923,51.35478,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
France,Metz,6.1763552,49.1196964,0,,1942,30,30,,,,,מץ,מיץ,,,METZ - JewishEncyclopedia.com,,,
Italy,"Milan, Milano ",9.177,45.474,350,350,1942,30,30,,,,,יהדות מילאנו,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%9E%D7%99%D7%9C%D7%90%D7%A0%D7%95,,,
,Miltenberg,9.26725,49.70452,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Minden,8.91455,52.28953,1270,1270,1942,30,30,,,,,מינדן,,,,https://www.jewishvirtuallibrary.org/minden,,,
,Minden,8.91455,52.28953,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Belarus,Minsk,27.5618791,53.902334,1460,1460,1942,30,30,,,,,יהדות מינסק,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%9E%D7%99%D7%A0%D7%A1%D7%A7,,,
Germany,Mögesheim,,,0,,1942,30,30,,,,,מוגשהיים,,,,EhemaligeSynagogeOberdorf-Katalog-englisch-2013.pdf,,,
Belarus,Mogilev,,,1522,1522,1942,30,30,,,,,יהודי מוהילב,"מאָלעוו,  מאהילוב, מאגילאב, מאָהליב",,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%9E%D7%95%D7%94%D7%99%D7%9C%D7%91,,,
 Belarus,"Mogilev, Mahilyow ",30.34044,53.90876,1550,1550,1942,30,30,,,,,מוהילב,מאָלעוו,,,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/mogilev,,,
Monaco,Monaco,7.4242241,43.7384491,0,,1942,30,30,,,,,מונקו,,,,,,,
Italy,Moncalvo,8.26277,45.05057,0,,1942,30,30,,,,,מונקאלוו,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%A0%D7%A7%D7%90%D7%9C%D7%95%D7%95,,,
France,Moncontour,-0.01759,46.88172,0,,1942,30,30,,,,,מונקנטור,מונקטור,,,Poitou | Encyclopedia.com,,,
,Monheim,10.85834,48.84389,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Montabaur,7.8232,50.43588,0,,1942,30,30,,,,,,,,,https://www.jewishvirtuallibrary.org/nassau,,,
,Montabaur,7.8232,50.43588,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
France,Montjézieu,,,1121,1121,1942,30,30,,,,,מונז'יו,,,,Montjézieu | Office de Tourisme de l'Aubrac aux Gorges du Tarn | Lozère (aubrac-gorgesdutarn.com),,,
France,Montmélian,6.05634,45.50509,0,,1942,30,30,,,,,מוֹנְמֶליַן,,,,SAVOY - JewishEncyclopedia.com,,,
France,Montmorillon,0.8682027,46.4249573,0,,1942,30,30,,,,,מונטמורילון,,,,Poitou | Encyclopedia.com,,,
France,Montpellier,3.8767337,43.6112422,1000,1000,1942,30,30,,,,,מונפלייה,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%95%D7%A0%D7%A4%D7%9C%D7%99%D7%99%D7%94,,,
France,Mortagne-sur-Sèvre,-0.9425676,46.9922968,0,,1942,30,30,,,,,מורטאן-סור-סֶוְר,,,,https://jewishencyclopedia.com/articles/12229-poitou,,,
,Mosbach (Baden),9.15106,49.35357,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Müden,10.36011,52.52771,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Mühldorf,12.52155,48.2467,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Mühlhausen,9.65733,48.57661,1300,1300,1942,30,30,,,,,מילהאוזן,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%99%D7%9C%D7%94%D7%90%D7%95%D7%96%D7%9F,,,
,Mühlhausen,9.65733,48.57661,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,München,11.561739,48.144747,1200,1200,1942,30,30,,,,,מינכן,מינכן,,,https://de.wikipedia.org/wiki/Geschichte_der_Juden_in_M%C3%BCnchen,,,
Germany,München,11.561739,48.144747,0,,1942,30,30,,,,,מינכן,,,,https://www.hebrewbooks.org/pdfpager.aspx?req=2595&pgnum=198,,,
Germany,Munich,11.561739,48.144747,1229,1229,1942,30,30,,,,,מינכן ,מינגַה,,,https://en.wikipedia.org/wiki/History_of_the_Jews_in_Munich,,,
Germany,"Munich, München ",11.561739,48.144747,1229,1229,1942,30,30,,,,,מינכן ,"עיר הכמרים, מינגַה",,,https://www.jewishvirtuallibrary.org/munich,,,
Germany,Münster,7.616881,51.958677,1100,1100,1942,30,30,,,,,מינסטר,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%99%D7%A0%D7%A1%D7%98%D7%A8,,,
,Münster (Gregorienthal),7.616881,51.958677,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Münster (village),7.616881,51.958677,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Münster (West-Phalia),7.616881,51.958677,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Münstereifel,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Münster-Mayfeld,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
France,Mussy-sur-Seine,4.49743,47.97791,0,,1942,30,30,,,,,מיסי-סור-סן,,,,"Aube - jewish heritage, history, synagogues, museums, areas and sites to visit (jguideeurope.org)",,,
France,Nantes ,-1.552453,47.203649,900,900,1942,30,30,,,,,נאנט,,,,https://www.jewishencyclopedia.com/articles/11307-nantes,,,
France,Nantes ,-1.552453,47.203649,0,,1942,30,30,,,,,נאנט,,,,https://he.wikipedia.org/wiki/%D7%A0%D7%90%D7%A0%D7%98,,,
"France, Spain",Narbonne,3.0042121,43.1837661,0,,1942,30,30,,,,,הגירה מקרקסון לפרפיניאן,,,,https://he.wikipedia.org/wiki/%D7%9E%D7%A0%D7%97%D7%9D_%D7%94%D7%9E%D7%90%D7%99%D7%A8%D7%99,,,
France,Narbonne,3.0042121,43.1837661,810,810,1942,30,30,,,,,נרבון,,,,https://he.wikipedia.org/wiki/%D7%A0%D7%A8%D7%91%D7%95%D7%9F,,,
France,Narbonne,3.0042121,43.1837661,0,,1942,30,30,,,,,נרבון,,,,https://www.jewishencyclopedia.com/articles/11323-narbonne,,,
Germany,Nassau,7.80025,50.31453,0,,1942,30,30,,,,,נסאו,,,,https://www.jewishvirtuallibrary.org/nassau,,,
Germany,Nauheim,8.4535626,49.9452137,1303,1303,1942,30,30,,,,,נאוהיים,,,,https://www.jewishvirtuallibrary.org/nauheim,,,
,Naumburg,11.80979,51.14987,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Neisse,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
France,Nency,,,0,,1942,30,30,,,,,נאנסי,,,,https://www.jewishvirtuallibrary.org/nancy,,,
Germany,Neresheim,10.33041,48.75511,0,,1942,30,30,,,,,נרשיים,,,,EhemaligeSynagogeOberdorf-Katalog-englisch-2013.pdf,,,
Netherlands,Netherlands,5.2913,52.1326,1100,1100,1942,30,30,,,,,הולנד,,,,https://en.wikipedia.org/wiki/History_of_the_Jews_in_the_Netherlands,,,
Netherlands,Netherlands,5.2913,52.1326,0,,1942,30,30,,,,,הולנד,,,,https://www.jewishvirtuallibrary.org/the-netherlands-virtual-jewish-history-tour,,,
Switzerland,Neuchâtel,,,1288,1288,1942,30,30,,,,,נושטל,,,,https://www.jewishvirtuallibrary.org/neuch-x00e2-tel,,,
,Neuenburg,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Neukastel,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Neumagen,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Neumarkt,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Neuss,6.68504,51.19807,0,,1942,30,30,,,,,נויס,,,,נויס – ויקיפדיה (wikipedia.org),,,
Germany,Neuss,6.68504,51.19807,0,,1942,30,30,,,,,נויס,,,,NEUSS - JewishEncyclopedia.com,,,
Germany,Neuss,6.68504,51.19807,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Neustadt-on-the-Hardt,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Neustadt-on-the-Saale,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Neuweiler,8.6,48.66667,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
France,Nice,7.2683912,43.7009358,1342,1342,1942,30,30,,,,,ניס,,,,https://www.jewishvirtuallibrary.org/nice,,,
Germany,Niederstetten,9.91944,49.4,1298,1298,1942,30,30,,,,,נידרשטטן ,,,,https://www.jewishvirtuallibrary.org/niederstetten,,,
Czech,Nikolsburg,16.637778,48.805556,1420,1420,1942,30,30,,,,,ניקולסבורג,מיקולוב,,,https://www.hebrewbooks.org/pdfpager.aspx?req=2596&pgnum=76,,,
Czech,Nikolsburg,,,0,,1942,30,30,,,,,ניקולסבורג,מיקולוב,,,https://he.wikipedia.org/wiki/%D7%9E%D7%99%D7%A7%D7%95%D7%9C%D7%95%D7%91,,,
Bulgaria,Nikopol ,34.39126,47.56826,910,910,1942,30,30,,,,,ניקופול (בולגריה),,,,https://he.wikipedia.org/wiki/%D7%A0%D7%99%D7%A7%D7%95%D7%A4%D7%95%D7%9C_(%D7%91%D7%95%D7%9C%D7%92%D7%A8%D7%99%D7%94),,,
France,Nîmes,4.3600687,43.8374249,1000,1000,1942,30,30,,,,,נים,,,,https://he.wikipedia.org/wiki/%D7%A0%D7%99%D7%9D_(%D7%A2%D7%99%D7%A8),,,
France,Nîmes ,4.3600687,43.8374249,1015,1015,1942,30,30,,,,,נים (עיר),,,,https://he.wikipedia.org/wiki/%D7%A0%D7%99%D7%9D_(%D7%A2%D7%99%D7%A8),,,
Austria,Niort,-0.4649403,46.3241132,0,,1942,30,30,,,,,ניור,,,,https://jewishencyclopedia.com/articles/12229-poitou,,,
Slovakia,Nitra,18.0894593,48.31295,1113,1113,1942,30,30,,,,,ניטרה,,,,https://he.wikipedia.org/wiki/%D7%A0%D7%99%D7%98%D7%A8%D7%94,,,
Germany,Nordhausen,10.7957,51.5018,1200,1200,1942,30,30,,,,,נורדהאוזן,,,,https://he.wikipedia.org/wiki/%D7%A0%D7%95%D7%A8%D7%93%D7%94%D7%90%D7%95%D7%96%D7%9F,,,
Germany,Nordhausen,10.7957,51.5018,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Nordhausen,10.7957,51.5018,1290,1290,1942,30,30,,,,,נורדהאוזן,,,,https://www.jewishvirtuallibrary.org/nordhausen,,,
Germany,Nördlingen,10.48868,48.85122,1100,1100,1942,30,30,,,,, נרדלינגן,"מרלינגן, נוירדלינגן, נורדלינגן, נורדלינגא, נורלינגא, נורלינגען, נערליגן",,,https://dbs.anumuseum.org.il/skn/he/c6/e187604/%D7%9E%D7%A7%D7%95%D7%9D/%D7%A0%D7%A8%D7%93%D7%9C%D7%99%D7%A0%D7%92%D7%9F,,,
Germany,Nördlingen,10.48868,48.85122,1349,1349,1942,30,30,,,,,נורדלינגן,"מרלינגן, נוירדלינגן, נורדלינגן, נורדלינגא, נורלינגא, נורלינגען, נערליגן",,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Nördlingen,10.48868,48.85122,1200,1200,1942,30,30,,,,,נורדלינגן,"מרלינגן, נוירדלינגן, נורדלינגן, נורדלינגא, נורלינגא, נורלינגען, נערליגן",,,https://jhva.wordpress.com/2010/11/09/%D7%91%D7%99%D7%AA-%D7%94%D7%A7%D7%91%D7%A8%D7%95%D7%AA-%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99-%D7%A9%D7%9C-%D7%A0%D7%95%D7%A8%D7%93%D7%9C%D7%99%D7%A0%D7%92%D7%9F/,,,
Germany,Nördlingen,10.48868,48.85122,1100,1100,1942,30,30,,,,,נורדלינגן,"מרלינגן, נוירדלינגן, נורדלינגן, נורדלינגא, נורלינגא, נורלינגען, נערליגן",,,https://dbs.anumuseum.org.il/skn/en/c6/e187604/Place/Noerdlingen,,,
Germany,Nördlingen,10.48868,48.85122,1241,1241,1942,30,30,,,,,נורדלינגן,"מרלינגן, נוירדלינגן, נורדלינגן, נורדלינגא, נורלינגא, נורלינגען, נערליגן",,,EhemaligeSynagogeOberdorf-Katalog-englisch-2013.pdf,,,
Germany,Nördlingen,10.48868,48.85122,1100,1100,1942,30,30,,,,,נורדלינגן,"מרלינגן, נוירדלינגן, נורדלינגן, נורדלינגא, נורלינגא, נורלינגען, נערליגן",,,https://www.jewishvirtuallibrary.org/noerdlingen,,,
Germany,Nördlingen,10.48868,48.85122,1100,1100,1942,30,30,,,,,נורדלינגן,"מרלינגן, נוירדלינגן, נורדלינגן, נורדלינגא, נורלינגא, נורלינגען, נערליגן",,,https://www.jewishencyclopedia.com/articles/11589-nordlingen,,,
North Macedonia,North Macedonia,,,300,300,1942,30,30,,,,,יהדות מקדוניה הצפונית,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%9E%D7%A7%D7%93%D7%95%D7%A0%D7%99%D7%94_%D7%94%D7%A6%D7%A4%D7%95%D7%A0%D7%99%D7%AA,,,
England,Northampton,-0.8924106,52.2347097,0,,1942,30,30,,,,,נורת'המפטון,,,,NORTHAMPTON - JewishEncyclopedia.com,,,
Norway,Norway,8.73701,61.3109,1400,1400,1942,30,30,,,,,נורווגיה,,,,https://en.wikipedia.org/wiki/History_of_the_Jews_in_Norway,,,
England,Norwich,,,0,,1942,30,30,,,,,נוריץ',,,,נוריץ' – ויקיפדיה (wikipedia.org),,,
England,Norwich,1.2967976,52.6288899,0,,1942,30,30,,,,,נוריץ',,,,NORWICH - JewishEncyclopedia.com,,,
England,Norwich ,,,0,,1942,30,30,,,,,נוריץ',,,,https://www.maldonandburnhamstandard.co.uk/news/national/20848462.dna-remains-found-medieval-well-shines-new-light-jewish-history/,,,
,Nossen,13.29652,51.05798,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
England,Nottingham,-1.1563136,52.9539085,0,,1942,30,30,,,,,נוטינגהאם,,,,Nottingham (jewishvirtuallibrary.org),,,
Belarus,Novogrudok,25.8191,53.5942,1484,1484,1942,30,30,,,,,נבהרדק,,,,https://he.wikipedia.org/wiki/%D7%A0%D7%91%D7%94%D7%A8%D7%93%D7%A7,,,
Ukraine,Novoselytsia,27.51955,50.0703,1400,1400,1942,30,30,,,,,נובוסליצה,,,,https://he.wikipedia.org/wiki/%D7%A0%D7%95%D7%91%D7%95%D7%A1%D7%9C%D7%99%D7%A6%D7%94,,,
Poland,NOWY KORCZYN,,,1400,1400,1942,30,30,,,,,נובי קורצ'ין,,,,https://www.moreshetyahadutpolin.org/he/node/1254,,,
Poland,Nowy Żmigród,16.90564,51.46672,1410,1410,1942,30,30,,,,,נובי ז'מיגרוד,,,,https://he.wikipedia.org/wiki/%D7%A0%D7%95%D7%91%D7%99_%D7%96%27%D7%9E%D7%99%D7%92%D7%A8%D7%95%D7%93,,,
Germany,Nuremberg,11.077298,49.453872,1162,1162,1942,30,30,,,,,נירנברג,,,,https://he.wikipedia.org/wiki/%D7%A0%D7%99%D7%A8%D7%A0%D7%91%D7%A8%D7%92,,,
Germany,Nuremberg,11.077298,49.453872,1146,1146,1942,30,30,,,,,נירנברג,,,,https://www.jewishvirtuallibrary.org/nuremberg,,,
,Nuremberg,11.077298,49.453872,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Nürnberg,11.077298,49.453872,1050,1050,1942,30,30,,,,,יהדות נירנברג,,,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%A0%D7%99%D7%A8%D7%A0%D7%91%D7%A8%D7%92,,,
France,Nyons,5.14052,44.36082,1300,1300,1942,30,30,,,,,ניוז,,,,https://jewishencyclopedia.com/articles/11637-nyons,,,
Poland,Nysa,17.3324733,50.4738029,1319,1319,1942,30,30,,,,,יהודי ניסה,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%A0%D7%99%D7%A1%D7%94,,,
,Ober-Moschel,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Oberwesel,7.72522,50.10777,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Odernheim,7.70427,49.76511,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Oehringen,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
,Oels,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Oettingen,,,0,,1942,30,30,,,,,אוטינגן,,,,EhemaligeSynagogeOberdorf-Katalog-englisch-2013.pdf,,,
Germany,Oettingen in Bayern,,,1275,1275,1942,30,30,,,,,אטינגן ,,,,https://www.jewishvirtuallibrary.org/oettingen,,,
,Offenbach,8.8206819,50.02174,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Offenbach am Main,8.8206819,50.02174,1340,1340,1942,30,30,,,,,אופנבך על המיין,,,,https://www.jewishvirtuallibrary.org/offenbach,,,
,Offenburg,7.94495,48.47377,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Offenburg,7.94495,48.47377,1200,1200,1942,30,30,,,,,אופנבורג,,,,https://www.jewishvirtuallibrary.org/offenburg,,,
Germany,Offngen,,,0,,1942,30,30,,,,,אופנגן,,,,EhemaligeSynagogeOberdorf-Katalog-englisch-2013.pdf,,,
North Macedonia ,Ohrid,20.8017387,41.1170203,1100,1100,1942,30,30,,,,,אוחריד,,,,https://he.wikipedia.org/wiki/%D7%90%D7%95%D7%97%D7%A8%D7%99%D7%93,,,
Germany,Oldenburg,8.21467,53.14118,1300,1300,1942,30,30,,,,,אולדנבורג,,,,https://www.jewishvirtuallibrary.org/oldenburg,,,
Poland,Olkusz,19.566667,50.283333,1333,1333,1942,30,30,,,,,אולקוש,עלקוש,,,https://www.jewishvirtuallibrary.org/olkusz,,,
Poland,Olkusz,19.566667,50.283333,1333,1333,1942,30,30,,,,,אולקוש,עלקוש,,,https://www.encyclopedia.com/religion/encyclopedias-almanacs-transcripts-and-maps/olkusz,,,
Czech,Olomouc,17.25175,49.59552,906,906,1942,30,30,,,,,אולומואוץ,,,,https://he.wikipedia.org/wiki/%D7%90%D7%95%D7%9C%D7%95%D7%9E%D7%95%D7%90%D7%95%D7%A5,,,
Czech,Olomouc,17.25175,49.59552,906,906,1942,30,30,,,,Olomouc,אולומואוץ,,,,https://he.wikipedia.org/wiki/%D7%90%D7%95%D7%9C%D7%95%D7%9E%D7%95%D7%90%D7%95%D7%A5#%D7%94%D7%A7%D7%94%D7%99%D7%9C%D7%94_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99%D7%AA,,,
Czech,"Olomouc,  ",17.25175,49.59552,906,906,1942,30,30,,,,,אולומואוץ,,,,https://he.wikipedia.org/wiki/%D7%90%D7%95%D7%9C%D7%95%D7%9E%D7%95%D7%90%D7%95%D7%A5,,,
Poland,Opatów,18.81941,50.95567,1530,1530,1942,30,30,,,,,יהדות אפטא,"אפטא, אפט",,,https://he.wikipedia.org/wiki/%D7%99%D7%94%D7%93%D7%95%D7%AA_%D7%90%D7%A4%D7%98%D7%90,,,
Poland,Opole,17.9298844,50.6787929,1215,1215,1942,30,30,,,,,יהודי אופולה,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%90%D7%95%D7%A4%D7%95%D7%9C%D7%94,,,
Poland,"Opole, Oppeln",17.9298844,50.6787929,1213,1213,1942,30,30,,,,,קהילת יהודי אופולה,,,,https://he.wikipedia.org/wiki/%D7%A7%D7%94%D7%99%D7%9C%D7%AA_%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%90%D7%95%D7%A4%D7%95%D7%9C%D7%94,,,
,Oppeln,,,1349,1349,1942,30,30,,,,,,,,,BLACK DEATH - JewishEncyclopedia.com,,,
Germany,Oppenheim,8.35974,49.8547,1241,1241,1942,30,30,,,,,אופנהיים ,,,,https://www.jewishvirtuallibrary.org/oppenheim,,,
France,Orange,4.81025,44.13806,0,,1942,30,30,,,,,אורנג',,,,,,,
